CustomerKey,CustomerID,CustomerName,CustomerType,PriorityLevel,Channel,FirstOrderDate,GeographyKey
411,CUST000411,Customer 411,B2B,Medium,Direct,2022-05-30,5
412,CUST000412,Customer 412,B2B,Medium,Retail,2022-06-06,7
413,CUST000413,Customer 413,B2B,Medium,Partner,2023-08-07,5
414,CUST000414,Customer 414,B2C,Medium,Retail,2023-05-16,12
415,CUST000415,Customer 415,B2B,High,Direct,2022-12-27,3
416,CUST000416,Customer 416,B2B,Low,Online,2023-07-10,2
417,CUST000417,Customer 417,B2B,High,Direct,2023-11-16,3
418,CUST000418,Customer 418,B2B,High,Retail,2023-10-08,1
419,CUST000419,Customer 419,B2C,Medium,Online,2022-08-12,10
420,CUST000420,Customer 420,B2C,Low,Direct,2023-10-16,1
421,CUST000421,Customer 421,B2C,High,Online,2022-01-07,9
422,CUST000422,Customer 422,B2C,High,Direct,2022-10-09,13
423,CUST000423,Customer 423,B2B,High,Retail,2022-07-03,4
424,CUST000424,Customer 424,B2C,Medium,Partner,2022-07-16,13
425,CUST000425,Customer 425,B2B,Medium,Direct,2023-02-11,8
426,CUST000426,Customer 426,B2B,Low,Retail,2023-08-02,5
427,CUST000427,Customer 427,B2B,Low,Online,2023-12-02,2
428,CUST000428,Customer 428,B2C,Medium,Direct,2023-02-20,1
429,CUST000429,Customer 429,B2B,Low,Retail,2023-10-15,2
430,CUST000430,Customer 430,B2C,Low,Partner,2023-05-27,10
431,CUST000431,Customer 431,B2B,High,Retail,2022-04-08,12
432,CUST000432,Customer 432,B2C,Medium,Online,2023-08-04,2
433,CUST000433,Customer 433,B2C,Low,Online,2023-12-02,3
434,CUST000434,Customer 434,B2B,High,Retail,2022-11-19,13
435,CUST000435,Customer 435,B2C,High,Partner,2023-12-31,3
436,CUST000436,Customer 436,B2B,Low,Direct,2023-08-01,11
437,CUST000437,Customer 437,B2C,Medium,Retail,2023-07-08,13
438,CUST000438,Customer 438,B2B,Low,Partner,2023-12-07,1
439,CUST000439,Customer 439,B2C,High,Online,2022-04-11,6
440,CUST000440,Customer 440,B2C,Medium,Online,2023-09-12,11
441,CUST000441,Customer 441,B2C,Medium,Retail,2022-10-07,6
442,CUST000442,Customer 442,B2C,Medium,Retail,2023-07-21,11
443,CUST000443,Customer 443,B2C,High,Partner,2023-08-23,13
444,CUST000444,Customer 444,B2B,High,Partner,2022-09-10,3
445,CUST000445,Customer 445,B2B,Low,Direct,2023-01-25,6
446,CUST000446,Customer 446,B2B,High,Online,2023-01-05,5
447,CUST000447,Customer 447,B2C,Medium,Online,2023-04-01,3
448,CUST000448,Customer 448,B2B,Medium,Direct,2022-03-31,9
449,CUST000449,Customer 449,B2C,High,Online,2023-07-23,2
450,CUST000450,Customer 450,B2B,Low,Partner,2022-12-29,7
451,CUST000451,Customer 451,B2C,Medium,Direct,2022-01-13,13
452,CUST000452,Customer 452,B2B,Low,Retail,2022-03-28,11
453,CUST000453,Customer 453,B2B,High,Partner,2023-01-25,5
454,CUST000454,Customer 454,B2C,High,Online,2022-10-02,3
455,CUST000455,Customer 455,B2C,Medium,Partner,2023-03-22,8
456,CUST000456,Customer 456,B2C,Medium,Retail,2022-03-20,12
457,CUST000457,Customer 457,B2C,Low,Retail,2023-10-03,8
458,CUST000458,Customer 458,B2B,Medium,Online,2022-04-20,7
459,CUST000459,Customer 459,B2C,Medium,Direct,2022-12-07,6
460,CUST000460,Customer 460,B2B,Medium,Partner,2023-03-17,10
461,CUST000461,Customer 461,B2B,Medium,Partner,2023-12-13,3
462,CUST000462,Customer 462,B2C,Medium,Direct,2023-02-12,10
463,CUST000463,Customer 463,B2C,Medium,Partner,2022-09-06,13
464,CUST000464,Customer 464,B2C,High,Retail,2023-02-07,10
465,CUST000465,Customer 465,B2B,Low,Online,2023-07-13,12
466,CUST000466,Customer 466,B2B,Medium,Partner,2023-04-18,12
467,CUST000467,Customer 467,B2C,Low,Direct,2022-03-12,3
468,CUST000468,Customer 468,B2C,High,Partner,2023-10-11,11
469,CUST000469,Customer 469,B2C,Medium,Online,2022-06-07,8
470,CUST000470,Customer 470,B2C,Low,Direct,2023-09-05,9
471,CUST000471,Customer 471,B2C,Low,Online,2023-06-03,13
472,CUST000472,Customer 472,B2B,High,Retail,2023-01-04,11
473,CUST000473,Customer 473,B2C,High,Online,2023-11-12,10
474,CUST000474,Customer 474,B2C,Medium,Direct,2023-10-23,2
475,CUST000475,Customer 475,B2B,Medium,Retail,2022-01-11,9
476,CUST000476,Customer 476,B2B,Medium,Partner,2023-06-16,7
477,CUST000477,Customer 477,B2B,Medium,Online,2023-04-20,8
478,CUST000478,Customer 478,B2C,Medium,Online,2022-04-18,2
479,CUST000479,Customer 479,B2C,Medium,Partner,2022-05-26,8
480,CUST000480,Customer 480,B2C,Medium,Direct,2022-07-31,2
481,CUST000481,Customer 481,B2C,Medium,Online,2023-03-25,5
482,CUST000482,Customer 482,B2B,High,Partner,2022-02-15,11
483,CUST000483,Customer 483,B2B,Low,Retail,2022-04-22,9
484,CUST000484,Customer 484,B2B,Medium,Direct,2022-06-28,8
485,CUST000485,Customer 485,B2C,Low,Retail,2022-08-26,3
486,CUST000486,Customer 486,B2C,Medium,Online,2023-10-18,12
487,CUST000487,Customer 487,B2B,Medium,Direct,2023-09-21,7
488,CUST000488,Customer 488,B2B,High,Partner,2022-01-05,13
489,CUST000489,Customer 489,B2B,Low,Online,2023-12-22,13
490,CUST000490,Customer 490,B2B,Medium,Partner,2023-07-04,4
491,CUST000491,Customer 491,B2B,Medium,Direct,2023-04-14,9
492,CUST000492,Customer 492,B2C,Low,Direct,2023-10-17,10
493,CUST000493,Customer 493,B2B,Medium,Partner,2023-02-06,8
494,CUST000494,Customer 494,B2B,Low,Partner,2023-09-25,10
495,CUST000495,Customer 495,B2B,Low,Retail,2023-08-28,6
496,CUST000496,Customer 496,B2B,Medium,Online,2022-05-01,3
497,CUST000497,Customer 497,B2B,Low,Direct,2023-01-18,7
498,CUST000498,Customer 498,B2B,Low,Direct,2023-09-03,7
499,CUST000499,Customer 499,B2C,Low,Retail,2022-07-10,9
500,CUST000500,Customer 500,B2C,Medium,Retail,2022-06-20,3
501,CUST000501,Customer 501,B2C,Low,Online,2022-11-19,6
502,CUST000502,Customer 502,B2C,High,Retail,2022-01-10,7
503,CUST000503,Customer 503,B2C,Medium,Direct,2023-07-30,7
504,CUST000504,Customer 504,B2C,Medium,Retail,2023-12-29,2
505,CUST000505,Customer 505,B2B,High,Partner,2023-08-02,1
506,CUST000506,Customer 506,B2B,Low,Partner,2022-10-09,3
507,CUST000507,Customer 507,B2C,Low,Online,2023-04-14,10
508,CUST000508,Customer 508,B2C,Low,Partner,2022-04-27,9
509,CUST000509,Customer 509,B2C,Low,Retail,2022-02-12,7
510,CUST000510,Customer 510,B2B,Medium,Online,2022-04-15,8
511,CUST000511,Customer 511,B2C,High,Direct,2022-09-27,2
512,CUST000512,Customer 512,B2B,Low,Partner,2022-08-31,12
513,CUST000513,Customer 513,B2C,High,Retail,2023-09-17,13
514,CUST000514,Customer 514,B2B,High,Partner,2022-07-31,9
515,CUST000515,Customer 515,B2B,Medium,Partner,2022-10-15,5
516,CUST000516,Customer 516,B2C,Low,Online,2023-08-10,3
517,CUST000517,Customer 517,B2B,Medium,Retail,2023-02-26,12
518,CUST000518,Customer 518,B2B,High,Partner,2022-05-16,4
519,CUST000519,Customer 519,B2C,Medium,Retail,2023-11-24,10
520,CUST000520,Customer 520,B2C,Low,Direct,2023-10-10,7
521,CUST000521,Customer 521,B2B,Low,Online,2023-04-08,7
522,CUST000522,Customer 522,B2C,Low,Partner,2023-06-12,8
523,CUST000523,Customer 523,B2C,Low,Online,2023-05-15,13
524,CUST000524,Customer 524,B2C,Low,Partner,2022-04-06,2
525,CUST000525,Customer 525,B2C,High,Direct,2023-07-02,4
526,CUST000526,Customer 526,B2C,Medium,Partner,2023-05-22,6
527,CUST000527,Customer 527,B2B,Low,Direct,2023-07-15,13
528,CUST000528,Customer 528,B2B,High,Online,2022-12-18,11
529,CUST000529,Customer 529,B2B,High,Retail,2023-04-16,8
530,CUST000530,Customer 530,B2B,Medium,Retail,2023-04-13,12
531,CUST000531,Customer 531,B2C,High,Partner,2022-05-16,2
532,CUST000532,Customer 532,B2C,Medium,Online,2023-11-02,6
533,CUST000533,Customer 533,B2B,High,Direct,2023-11-12,11
534,CUST000534,Customer 534,B2B,Medium,Online,2022-11-09,12
535,CUST000535,Customer 535,B2B,High,Direct,2022-04-08,2
536,CUST000536,Customer 536,B2B,Low,Direct,2022-05-16,1
537,CUST000537,Customer 537,B2C,High,Direct,2022-01-09,12
538,CUST000538,Customer 538,B2C,High,Retail,2022-05-16,7
539,CUST000539,Customer 539,B2B,High,Partner,2022-04-02,6
540,CUST000540,Customer 540,B2B,Medium,Retail,2022-11-03,11
541,CUST000541,Customer 541,B2B,High,Online,2023-11-25,10
542,CUST000542,Customer 542,B2B,Medium,Partner,2023-10-28,12
543,CUST000543,Customer 543,B2B,Medium,Direct,2022-08-07,4
544,CUST000544,Customer 544,B2B,High,Online,2022-03-30,10
545,CUST000545,Customer 545,B2C,Medium,Partner,2023-01-29,13
546,CUST000546,Customer 546,B2B,Medium,Online,2022-05-24,4
547,CUST000547,Customer 547,B2C,Low,Online,2023-07-21,11
548,CUST000548,Customer 548,B2B,Low,Retail,2022-11-05,12
549,CUST000549,Customer 549,B2C,Low,Online,2023-02-06,13
550,CUST000550,Customer 550,B2C,Medium,Online,2022-09-03,4
551,CUST000551,Customer 551,B2B,Low,Online,2023-05-27,6
552,CUST000552,Customer 552,B2B,Medium,Direct,2022-11-21,6
553,CUST000553,Customer 553,B2B,Medium,Online,2023-07-14,1
554,CUST000554,Customer 554,B2B,High,Partner,2023-08-25,4
555,CUST000555,Customer 555,B2B,Medium,Partner,2022-02-10,11
556,CUST000556,Customer 556,B2C,Medium,Direct,2023-12-31,2
557,CUST000557,Customer 557,B2B,Medium,Online,2023-10-18,5
558,CUST000558,Customer 558,B2B,High,Partner,2022-03-22,7
559,CUST000559,Customer 559,B2B,Medium,Direct,2023-08-24,12
560,CUST000560,Customer 560,B2B,High,Online,2022-09-02,7
561,CUST000561,Customer 561,B2C,Low,Online,2022-04-29,5
562,CUST000562,Customer 562,B2B,High,Online,2023-11-14,12
563,CUST000563,Customer 563,B2B,High,Direct,2022-05-21,6
564,CUST000564,Customer 564,B2C,High,Partner,2023-06-20,3
565,CUST000565,Customer 565,B2B,High,Partner,2022-10-03,13
566,CUST000566,Customer 566,B2C,Low,Online,2023-03-16,5
567,CUST000567,Customer 567,B2B,Medium,Direct,2023-12-31,9
568,CUST000568,Customer 568,B2B,Medium,Retail,2023-01-04,6
569,CUST000569,Customer 569,B2C,High,Online,2022-06-11,4
570,CUST000570,Customer 570,B2B,High,Online,2023-06-06,4
571,CUST000571,Customer 571,B2C,Medium,Direct,2022-02-17,3
572,CUST000572,Customer 572,B2B,Low,Direct,2022-07-03,4
573,CUST000573,Customer 573,B2B,Medium,Partner,2022-11-26,5
574,CUST000574,Customer 574,B2C,High,Online,2022-03-21,3
575,CUST000575,Customer 575,B2B,Medium,Online,2022-08-17,8
576,CUST000576,Customer 576,B2C,Medium,Online,2022-10-17,9
577,CUST000577,Customer 577,B2B,Medium,Retail,2023-04-13,5
578,CUST000578,Customer 578,B2C,Low,Retail,2023-08-01,8
579,CUST000579,Customer 579,B2C,High,Retail,2023-01-13,3
580,CUST000580,Customer 580,B2C,High,Retail,2022-01-07,9
581,CUST000581,Customer 581,B2B,Medium,Online,2022-12-21,13
582,CUST000582,Customer 582,B2C,Low,Partner,2023-11-05,2
583,CUST000583,Customer 583,B2B,Medium,Direct,2022-07-30,1
584,CUST000584,Customer 584,B2C,High,Online,2022-05-26,4
585,CUST000585,Customer 585,B2C,Low,Partner,2023-06-17,8
586,CUST000586,Customer 586,B2B,Low,Retail,2022-03-28,11
587,CUST000587,Customer 587,B2B,Low,Online,2023-02-08,7
588,CUST000588,Customer 588,B2B,High,Partner,2023-11-10,5
589,CUST000589,Customer 589,B2C,Low,Partner,2022-11-19,6
590,CUST000590,Customer 590,B2C,High,Online,2023-04-09,4
591,CUST000591,Customer 591,B2B,High,Online,2022-05-20,3
592,CUST000592,Customer 592,B2C,Medium,Direct,2023-04-06,2
593,CUST000593,Customer 593,B2C,High,Direct,2023-07-03,5
594,CUST000594,Customer 594,B2C,High,Online,2023-04-20,3
595,CUST000595,Customer 595,B2C,Low,Online,2023-12-04,4
596,CUST000596,Customer 596,B2B,High,Retail,2022-12-02,6
597,CUST000597,Customer 597,B2B,Low,Partner,2023-02-10,5
598,CUST000598,Customer 598,B2B,Medium,Direct,2022-06-28,9
599,CUST000599,Customer 599,B2B,High,Direct,2023-07-18,2
600,CUST000600,Customer 600,B2B,High,Online,2022-05-24,13
601,CUST000601,Customer 601,B2B,High,Direct,2022-08-16,6
602,CUST000602,Customer 602,B2B,Low,Partner,2023-12-04,2
603,CUST000603,Customer 603,B2B,High,Direct,2022-01-23,13
604,CUST000604,Customer 604,B2B,Medium,Online,2022-05-12,1
605,CUST000605,Customer 605,B2B,High,Direct,2023-04-18,12
606,CUST000606,Customer 606,B2C,High,Direct,2023-02-09,11
607,CUST000607,Customer 607,B2B,Medium,Retail,2023-03-13,3
608,CUST000608,Customer 608,B2C,Medium,Retail,2022-10-09,1
609,CUST000609,Customer 609,B2B,Low,Partner,2023-09-21,8
610,CUST000610,Customer 610,B2C,High,Online,2023-02-26,5
611,CUST000611,Customer 611,B2B,Medium,Retail,2023-01-28,11
612,CUST000612,Customer 612,B2B,Low,Online,2023-06-23,7
613,CUST000613,Customer 613,B2C,Medium,Direct,2024-01-01,6
614,CUST000614,Customer 614,B2C,Medium,Partner,2023-08-03,3
615,CUST000615,Customer 615,B2C,Low,Retail,2022-01-27,1
616,CUST000616,Customer 616,B2B,Medium,Partner,2022-10-15,13
617,CUST000617,Customer 617,B2B,High,Online,2023-08-22,4
618,CUST000618,Customer 618,B2B,Medium,Online,2023-11-04,13
619,CUST000619,Customer 619,B2C,Medium,Retail,2022-08-13,3
620,CUST000620,Customer 620,B2C,Low,Partner,2022-08-31,10
621,CUST000621,Customer 621,B2C,Low,Retail,2022-01-29,10
622,CUST000622,Customer 622,B2C,Low,Partner,2022-07-12,3
623,CUST000623,Customer 623,B2B,High,Online,2023-05-18,4
624,CUST000624,Customer 624,B2B,High,Direct,2023-09-09,1
625,CUST000625,Customer 625,B2B,High,Partner,2022-12-06,12
626,CUST000626,Customer 626,B2C,High,Online,2022-07-01,3
627,CUST000627,Customer 627,B2B,High,Partner,2023-08-24,2
628,CUST000628,Customer 628,B2C,Low,Online,2023-01-18,6
629,CUST000629,Customer 629,B2C,High,Retail,2022-11-06,12
630,CUST000630,Customer 630,B2C,Low,Partner,2023-03-24,3
631,CUST000631,Customer 631,B2C,High,Retail,2023-12-26,7
632,CUST000632,Customer 632,B2C,High,Retail,2022-11-11,12
633,CUST000633,Customer 633,B2C,Low,Online,2022-01-02,3
634,CUST000634,Customer 634,B2C,Low,Retail,2023-09-09,11
635,CUST000635,Customer 635,B2B,Medium,Retail,2023-08-03,6
636,CUST000636,Customer 636,B2B,Medium,Partner,2022-03-21,3
637,CUST000637,Customer 637,B2B,Low,Partner,2023-10-14,8
638,CUST000638,Customer 638,B2C,High,Retail,2022-01-12,12
639,CUST000639,Customer 639,B2C,Medium,Online,2022-03-11,12
640,CUST000640,Customer 640,B2B,Medium,Direct,2022-01-02,12
641,CUST000641,Customer 641,B2B,Medium,Direct,2023-03-06,7
642,CUST000642,Customer 642,B2C,High,Direct,2022-12-26,13
643,CUST000643,Customer 643,B2B,High,Direct,2023-08-15,2
644,CUST000644,Customer 644,B2C,High,Partner,2022-02-04,5
645,CUST000645,Customer 645,B2B,Medium,Retail,2022-04-18,7
646,CUST000646,Customer 646,B2B,Low,Online,2022-06-14,6
647,CUST000647,Customer 647,B2C,Low,Online,2023-09-01,7
648,CUST000648,Customer 648,B2B,Low,Direct,2023-11-01,3
649,CUST000649,Customer 649,B2B,Medium,Retail,2022-02-24,4
650,CUST000650,Customer 650,B2C,Low,Partner,2023-02-24,5
651,CUST000651,Customer 651,B2B,High,Direct,2022-09-01,10
652,CUST000652,Customer 652,B2C,High,Online,2023-07-17,6
653,CUST000653,Customer 653,B2C,High,Partner,2022-01-04,11
654,CUST000654,Customer 654,B2C,High,Online,2023-10-03,1
655,CUST000655,Customer 655,B2B,Low,Partner,2022-07-31,2
656,CUST000656,Customer 656,B2B,Medium,Direct,2023-04-30,8
657,CUST000657,Customer 657,B2C,High,Direct,2023-05-16,3
658,CUST000658,Customer 658,B2C,Medium,Retail,2023-01-15,8
659,CUST000659,Customer 659,B2C,Medium,Direct,2022-02-15,5
660,CUST000660,Customer 660,B2C,Low,Online,2022-08-20,3
661,CUST000661,Customer 661,B2B,High,Partner,2023-12-15,13
662,CUST000662,Customer 662,B2C,Low,Retail,2023-07-09,9
663,CUST000663,Customer 663,B2C,Low,Direct,2022-03-04,9
664,CUST000664,Customer 664,B2C,Low,Retail,2023-12-05,8
665,CUST000665,Customer 665,B2B,Medium,Online,2022-11-03,9
666,CUST000666,Customer 666,B2B,High,Direct,2023-08-08,3
667,CUST000667,Customer 667,B2B,High,Retail,2022-06-21,1
668,CUST000668,Customer 668,B2B,Low,Direct,2023-03-10,4
669,CUST000669,Customer 669,B2B,Low,Partner,2023-10-05,6
670,CUST000670,Customer 670,B2B,Medium,Direct,2022-03-10,9
671,CUST000671,Customer 671,B2C,Low,Direct,2022-11-30,1
672,CUST000672,Customer 672,B2C,High,Direct,2023-12-19,3
673,CUST000673,Customer 673,B2B,High,Online,2022-06-01,13
674,CUST000674,Customer 674,B2C,Medium,Partner,2022-10-20,7
675,CUST000675,Customer 675,B2C,Low,Direct,2023-11-02,1
676,CUST000676,Customer 676,B2C,Medium,Retail,2022-06-26,10
677,CUST000677,Customer 677,B2C,High,Direct,2023-09-16,6
678,CUST000678,Customer 678,B2B,High,Direct,2023-12-09,5
679,CUST000679,Customer 679,B2B,Medium,Partner,2023-01-17,5
680,CUST000680,Customer 680,B2C,Low,Online,2022-10-15,4
681,CUST000681,Customer 681,B2C,Low,Direct,2022-05-18,13
682,CUST000682,Customer 682,B2C,Low,Direct,2022-11-25,10
683,CUST000683,Customer 683,B2B,High,Direct,2023-10-24,4
684,CUST000684,Customer 684,B2C,Low,Partner,2023-02-21,1
685,CUST000685,Customer 685,B2B,High,Partner,2023-06-12,12
686,CUST000686,Customer 686,B2C,High,Online,2023-06-03,3
687,CUST000687,Customer 687,B2B,High,Retail,2022-07-17,1
688,CUST000688,Customer 688,B2B,Medium,Retail,2023-04-13,5
689,CUST000689,Customer 689,B2C,Low,Direct,2023-01-13,11
690,CUST000690,Customer 690,B2B,High,Partner,2022-05-07,8
691,CUST000691,Customer 691,B2C,High,Direct,2023-09-01,10
692,CUST000692,Customer 692,B2C,Medium,Retail,2023-07-19,5
693,CUST000693,Customer 693,B2B,Medium,Online,2023-12-07,7
694,CUST000694,Customer 694,B2B,Low,Retail,2022-02-20,4
695,CUST000695,Customer 695,B2B,Low,Retail,2023-10-25,5
696,CUST000696,Customer 696,B2C,Low,Online,2023-10-30,13
697,CUST000697,Customer 697,B2B,Medium,Retail,2023-11-30,11
698,CUST000698,Customer 698,B2B,High,Partner,2022-06-27,10
699,CUST000699,Customer 699,B2C,Medium,Direct,2022-11-09,6
700,CUST000700,Customer 700,B2C,High,Direct,2023-04-16,5
701,CUST000701,Customer 701,B2C,Low,Online,2023-11-25,1
702,CUST000702,Customer 702,B2C,Low,Partner,2023-06-08,5
703,CUST000703,Customer 703,B2B,Medium,Online,2023-12-02,6
704,CUST000704,Customer 704,B2C,Medium,Partner,2022-10-11,11
705,CUST000705,Customer 705,B2C,High,Retail,2023-12-30,9
706,CUST000706,Customer 706,B2B,Low,Direct,2022-09-04,11
707,CUST000707,Customer 707,B2B,Low,Online,2022-11-24,11
708,CUST000708,Customer 708,B2C,Medium,Direct,2023-05-25,7
709,CUST000709,Customer 709,B2B,Low,Retail,2023-02-02,6
710,CUST000710,Customer 710,B2B,Low,Direct,2024-01-01,11
711,CUST000711,Customer 711,B2C,High,Retail,2023-01-03,5
712,CUST000712,Customer 712,B2C,High,Partner,2022-04-10,12
713,CUST000713,Customer 713,B2B,Low,Partner,2023-07-27,11
714,CUST000714,Customer 714,B2B,Medium,Retail,2022-04-02,12
715,CUST000715,Customer 715,B2C,Medium,Partner,2022-11-11,5
716,CUST000716,Customer 716,B2C,Medium,Online,2023-08-23,8
717,CUST000717,Customer 717,B2B,Medium,Retail,2022-02-24,9
718,CUST000718,Customer 718,B2C,Low,Partner,2022-05-03,7
719,CUST000719,Customer 719,B2B,High,Retail,2022-02-25,6
720,CUST000720,Customer 720,B2C,High,Partner,2023-02-24,12
721,CUST000721,Customer 721,B2B,Medium,Partner,2022-07-04,11
722,CUST000722,Customer 722,B2C,Low,Online,2022-07-01,1
723,CUST000723,Customer 723,B2C,High,Retail,2023-04-08,10
724,CUST000724,Customer 724,B2C,High,Retail,2022-06-12,10
725,CUST000725,Customer 725,B2C,Medium,Direct,2023-03-21,8
726,CUST000726,Customer 726,B2B,High,Retail,2023-01-28,12
727,CUST000727,Customer 727,B2B,Medium,Retail,2023-01-18,1
728,CUST000728,Customer 728,B2B,Low,Retail,2023-11-24,4
729,CUST000729,Customer 729,B2C,Medium,Retail,2023-12-12,2
730,CUST000730,Customer 730,B2C,High,Online,2023-01-28,1
731,CUST000731,Customer 731,B2C,Medium,Partner,2022-11-02,7
732,CUST000732,Customer 732,B2B,Medium,Direct,2023-12-05,6
733,CUST000733,Customer 733,B2B,Medium,Online,2022-07-12,4
734,CUST000734,Customer 734,B2B,High,Online,2022-08-18,10
735,CUST000735,Customer 735,B2B,High,Partner,2023-06-01,12
736,CUST000736,Customer 736,B2B,Medium,Partner,2023-10-29,13
737,CUST000737,Customer 737,B2B,Low,Online,2023-07-02,11
738,CUST000738,Customer 738,B2B,High,Online,2022-04-21,7
739,CUST000739,Customer 739,B2C,High,Partner,2023-03-31,8
740,CUST000740,Customer 740,B2B,High,Online,2023-12-20,5
741,CUST000741,Customer 741,B2B,Low,Partner,2023-03-07,10
742,CUST000742,Customer 742,B2B,Medium,Online,2023-09-13,9
743,CUST000743,Customer 743,B2B,Medium,Online,2023-09-25,13
744,CUST000744,Customer 744,B2C,High,Retail,2022-04-19,13
745,CUST000745,Customer 745,B2B,Medium,Direct,2022-09-27,5
746,CUST000746,Customer 746,B2B,Low,Direct,2022-06-14,4
747,CUST000747,Customer 747,B2C,Medium,Retail,2023-12-06,1
748,CUST000748,Customer 748,B2B,High,Direct,2022-01-14,3
749,CUST000749,Customer 749,B2B,Low,Online,2022-04-03,5
750,CUST000750,Customer 750,B2B,Medium,Partner,2023-10-22,5
751,CUST000751,Customer 751,B2B,High,Retail,2023-04-21,1
752,CUST000752,Customer 752,B2C,Low,Partner,2022-10-25,7
753,CUST000753,Customer 753,B2B,High,Online,2022-04-29,3
754,CUST000754,Customer 754,B2B,Medium,Partner,2023-11-11,8
755,CUST000755,Customer 755,B2C,Low,Online,2023-09-29,6
756,CUST000756,Customer 756,B2B,High,Direct,2022-12-17,7
757,CUST000757,Customer 757,B2C,Medium,Direct,2023-04-13,13
758,CUST000758,Customer 758,B2B,High,Retail,2023-03-08,12
759,CUST000759,Customer 759,B2B,High,Direct,2022-03-02,10
760,CUST000760,Customer 760,B2C,High,Direct,2023-05-10,13
761,CUST000761,Customer 761,B2B,Low,Retail,2023-01-03,8
762,CUST000762,Customer 762,B2B,Medium,Direct,2023-05-15,1
763,CUST000763,Customer 763,B2C,Low,Partner,2022-03-06,1
764,CUST000764,Customer 764,B2B,Low,Partner,2023-12-23,9
765,CUST000765,Customer 765,B2B,Medium,Retail,2023-06-20,8
766,CUST000766,Customer 766,B2C,High,Online,2022-12-21,1
767,CUST000767,Customer 767,B2B,Low,Direct,2023-10-21,8
768,CUST000768,Customer 768,B2B,Medium,Partner,2022-06-19,4
769,CUST000769,Customer 769,B2C,High,Retail,2022-12-05,9
770,CUST000770,Customer 770,B2C,Medium,Retail,2023-10-21,2
771,CUST000771,Customer 771,B2C,Low,Direct,2023-04-16,2
772,CUST000772,Customer 772,B2C,Medium,Online,2023-05-26,8
773,CUST000773,Customer 773,B2B,High,Direct,2023-11-01,7
774,CUST000774,Customer 774,B2B,High,Partner,2022-02-06,9
775,CUST000775,Customer 775,B2B,Low,Direct,2023-07-30,6
776,CUST000776,Customer 776,B2B,High,Direct,2023-01-08,6
777,CUST000777,Customer 777,B2C,Low,Partner,2023-07-28,12
778,CUST000778,Customer 778,B2B,High,Retail,2023-04-09,1
779,CUST000779,Customer 779,B2C,Low,Partner,2022-12-16,9
