ReturnKey,ReturnID,ReturnDateKey,ReturnDate,OrderKey,OrderID,CustomerKey,ProductKey,ReturnQuantity,ReturnAmount,ReturnReason,ReturnStatus
275,RET00000275,20240207,2024-02-07,91050,ORD00091050,3631,106,3,1425.42,Too Late,Processed
276,RET00000276,20240531,2024-05-31,71243,ORD00071243,2848,135,6,1949.58,Damaged in Transit,Pending
277,RET00000277,20220819,2022-08-19,37055,ORD00037055,2722,131,1,837.97,Quality Issues,Processed
278,RET00000278,20240307,2024-03-07,74095,ORD00074095,15,145,4,3261.16,Other,Processed
279,RET00000279,20230214,2023-02-14,39127,ORD00039127,3440,152,1,910.19,Not as Described,Pending
280,RET00000280,20230821,2023-08-21,37692,ORD00037692,2280,36,8,4576.24,Defective,Pending
281,RET00000281,20240429,2024-04-29,75377,ORD00075377,1848,60,2,308.16,Damaged in Transit,Processed
282,RET00000282,20240321,2024-03-21,96909,ORD00096909,3651,126,5,5044.15,Too Late,Rejected
283,RET00000283,20240131,2024-01-31,75630,ORD00075630,1413,108,2,1588.0,Too Late,Rejected
284,RET00000284,20241018,2024-10-18,68475,ORD00068475,2116,80,1,603.41,Defective,Processed
285,RET00000285,20240320,2024-03-20,28856,ORD00028856,2183,152,8,7170.24,Quality Issues,Rejected
286,RET00000286,20231230,2023-12-30,49313,ORD00049313,4706,31,7,424.9,Quality Issues,Processed
287,RET00000287,20221218,2022-12-18,50545,ORD00050545,3396,42,3,2099.97,Wrong Item,Pending
288,RET00000288,20231204,2023-12-04,87145,ORD00087145,1614,126,3,2913.78,Other,Rejected
289,RET00000289,20240316,2024-03-16,89088,ORD00089088,2407,51,1,395.95,Changed Mind,Pending
290,RET00000290,20241226,2024-12-26,53522,ORD00053522,360,93,4,641.44,Not as Described,Processing
291,RET00000291,20230420,2023-04-20,4243,ORD00004243,181,159,1,792.37,Defective,Rejected
292,RET00000292,20230704,2023-07-04,83881,ORD00083881,917,117,2,916.62,Quality Issues,Processing
293,RET00000293,20231122,2023-11-22,57428,ORD00057428,396,100,1,305.25,Wrong Item,Pending
294,RET00000294,20240223,2024-02-23,18430,ORD00018430,2012,156,1,545.19,Too Late,Processing
295,RET00000295,20230711,2023-07-11,15929,ORD00015929,3095,56,6,1424.1,Quality Issues,Processing
296,RET00000296,20231101,2023-11-01,29388,ORD00029388,490,29,3,1226.82,Defective,Processed
297,RET00000297,20230607,2023-06-07,86653,ORD00086653,3115,114,9,8916.12,Changed Mind,Processing
298,RET00000298,20231215,2023-12-15,47611,ORD00047611,3395,141,3,1071.9,Wrong Item,Pending
299,RET00000299,20240428,2024-04-28,32072,ORD00032072,463,15,4,265.48,Quality Issues,Rejected
300,RET00000300,20220731,2022-07-31,56309,ORD00056309,3095,127,1,566.18,Defective,Processing
301,RET00000301,20230616,2023-06-16,1358,ORD00001358,1283,160,1,767.72,Defective,Rejected
302,RET00000302,20231024,2023-10-24,9650,ORD00009650,2639,123,2,1645.44,Too Late,Processed
303,RET00000303,20221201,2022-12-01,81847,ORD00081847,4218,98,1,122.19,Other,Pending
304,RET00000304,20241102,2024-11-02,13293,ORD00013293,419,2,2,217.0,Defective,Rejected
305,RET00000305,20240209,2024-02-09,32713,ORD00032713,3545,10,1,121.19,Changed Mind,Rejected
306,RET00000306,20240724,2024-07-24,12920,ORD00012920,168,1,4,1211.48,Too Late,Processing
307,RET00000307,20240328,2024-03-28,14199,ORD00014199,169,104,5,1789.05,Damaged in Transit,Pending
308,RET00000308,20240711,2024-07-11,5582,ORD00005582,4613,3,5,2232.0,Defective,Processing
309,RET00000309,20240912,2024-09-12,34294,ORD00034294,4991,139,6,2450.04,Wrong Item,Pending
310,RET00000310,20240417,2024-04-17,47260,ORD00047260,3146,119,1,56.86,Too Late,Pending
311,RET00000311,20230623,2023-06-23,82812,ORD00082812,1493,160,4,3085.8,Quality Issues,Processed
312,RET00000312,20240510,2024-05-10,63709,ORD00063709,3744,16,3,3005.19,Not as Described,Processing
313,RET00000313,20240514,2024-05-14,58041,ORD00058041,114,59,2,506.16,Not as Described,Pending
314,RET00000314,20231002,2023-10-02,67018,ORD00067018,4320,90,1,884.88,Defective,Pending
315,RET00000315,20231121,2023-11-21,69470,ORD00069470,376,149,4,2773.84,Wrong Item,Rejected
316,RET00000316,20231122,2023-11-22,2431,ORD00002431,258,37,1,331.8,Not as Described,Processing
317,RET00000317,20241116,2024-11-16,68363,ORD00068363,3991,30,1,152.61,Other,Rejected
318,RET00000318,20231108,2023-11-08,86529,ORD00086529,2148,60,1,151.92,Other,Pending
319,RET00000319,20240822,2024-08-22,79401,ORD00079401,1956,72,1,539.06,Wrong Item,Processing
320,RET00000320,20230224,2023-02-24,96724,ORD00096724,2403,4,3,757.2,Other,Processing
321,RET00000321,20240804,2024-08-04,33790,ORD00033790,206,84,2,2030.54,Too Late,Processed
322,RET00000322,20231018,2023-10-18,46884,ORD00046884,4404,46,1,235.16,Quality Issues,Processing
323,RET00000323,20221206,2022-12-06,16755,ORD00016755,3597,144,2,582.72,Wrong Item,Pending
324,RET00000324,20240910,2024-09-10,61501,ORD00061501,1269,98,1,118.18,Changed Mind,Pending
325,RET00000325,20230521,2023-05-21,41295,ORD00041295,852,37,3,1052.49,Too Late,Processing
326,RET00000326,20241115,2024-11-15,8382,ORD00008382,1203,46,6,1686.54,Too Late,Processing
327,RET00000327,20240909,2024-09-09,80220,ORD00080220,4257,125,6,276.96,Not as Described,Processed
328,RET00000328,20231207,2023-12-07,75619,ORD00075619,2692,100,1,317.94,Too Late,Pending
329,RET00000329,20230709,2023-07-09,78094,ORD00078094,4173,149,5,3211.9,Damaged in Transit,Rejected
330,RET00000330,20220424,2022-04-24,23427,ORD00023427,1530,158,3,2829.63,Changed Mind,Rejected
331,RET00000331,20231019,2023-10-19,92320,ORD00092320,2068,71,1,983.69,Damaged in Transit,Rejected
332,RET00000332,20240306,2024-03-06,83698,ORD00083698,805,120,3,2597.52,Damaged in Transit,Rejected
333,RET00000333,20240802,2024-08-02,38243,ORD00038243,911,141,8,2608.32,Quality Issues,Processed
334,RET00000334,20240103,2024-01-03,76321,ORD00076321,378,129,6,872.76,Changed Mind,Processed
335,RET00000335,20230513,2023-05-13,96796,ORD00096796,1261,82,2,191.52,Damaged in Transit,Processed
336,RET00000336,20231219,2023-12-19,13180,ORD00013180,667,83,5,434.2,Other,Pending
337,RET00000337,20230414,2023-04-14,77979,ORD00077979,4034,81,7,3490.13,Damaged in Transit,Rejected
338,RET00000338,20220922,2022-09-22,52794,ORD00052794,2924,82,2,184.42,Wrong Item,Processing
339,RET00000339,20240623,2024-06-23,70645,ORD00070645,1767,135,1,334.13,Not as Described,Processed
340,RET00000340,20241230,2024-12-30,42740,ORD00042740,378,87,4,3805.6,Too Late,Processing
341,RET00000341,20231204,2023-12-04,86064,ORD00086064,2481,48,6,5610.18,Wrong Item,Pending
342,RET00000342,20240126,2024-01-26,62494,ORD00062494,2053,84,1,899.01,Wrong Item,Pending
343,RET00000343,20231218,2023-12-18,25738,ORD00025738,2823,39,6,4632.72,Defective,Processed
344,RET00000344,20230617,2023-06-17,51963,ORD00051963,4209,31,1,65.33,Other,Rejected
345,RET00000345,20240514,2024-05-14,68792,ORD00068792,1532,53,1,392.35,Defective,Processed
346,RET00000346,20240930,2024-09-30,35535,ORD00035535,3151,72,4,2026.92,Defective,Processing
347,RET00000347,20221026,2022-10-26,92800,ORD00092800,3347,132,1,998.48,Wrong Item,Rejected
348,RET00000348,20241224,2024-12-24,99344,ORD00099344,4617,95,2,925.98,Other,Processed
349,RET00000349,20230518,2023-05-18,26369,ORD00026369,148,16,2,2033.4,Not as Described,Processed
350,RET00000350,20241208,2024-12-08,69685,ORD00069685,4231,53,1,423.48,Changed Mind,Rejected
351,RET00000351,20240104,2024-01-04,70197,ORD00070197,636,123,4,3640.44,Too Late,Rejected
352,RET00000352,20230616,2023-06-16,76871,ORD00076871,4934,101,5,1044.9,Other,Processed
353,RET00000353,20230706,2023-07-06,3573,ORD00003573,4427,20,1,192.9,Changed Mind,Rejected
354,RET00000354,20240329,2024-03-29,50079,ORD00050079,536,76,2,1799.4,Quality Issues,Pending
355,RET00000355,20241016,2024-10-16,29360,ORD00029360,964,140,3,739.56,Not as Described,Processed
356,RET00000356,20240811,2024-08-11,61514,ORD00061514,4416,25,2,610.88,Quality Issues,Rejected
357,RET00000357,20231213,2023-12-13,22758,ORD00022758,2091,18,6,2081.52,Changed Mind,Processed
358,RET00000358,20230412,2023-04-12,72135,ORD00072135,2356,113,1,386.47,Wrong Item,Processing
359,RET00000359,20230309,2023-03-09,51970,ORD00051970,3080,143,5,4903.8,Not as Described,Processing
360,RET00000360,20240904,2024-09-04,63255,ORD00063255,1172,152,1,888.74,Wrong Item,Pending
361,RET00000361,20220615,2022-06-15,48553,ORD00048553,4433,42,2,1625.92,Defective,Processing
362,RET00000362,20241002,2024-10-02,11620,ORD00011620,945,17,4,1609.72,Quality Issues,Processing
363,RET00000363,20230702,2023-07-02,11745,ORD00011745,2384,69,1,791.46,Wrong Item,Processed
364,RET00000364,20230921,2023-09-21,23485,ORD00023485,1656,131,1,985.75,Defective,Rejected
365,RET00000365,20241229,2024-12-29,43085,ORD00043085,2854,18,5,1922.65,Defective,Rejected
366,RET00000366,20230814,2023-08-14,95286,ORD00095286,4195,89,1,691.04,Damaged in Transit,Processing
367,RET00000367,20220622,2022-06-22,78142,ORD00078142,2755,67,4,754.36,Other,Processed
368,RET00000368,20240705,2024-07-05,15385,ORD00015385,883,147,5,337.85,Too Late,Processing
369,RET00000369,20231013,2023-10-13,95349,ORD00095349,1531,55,4,326.6,Changed Mind,Rejected
370,RET00000370,20241113,2024-11-13,48325,ORD00048325,1646,77,8,3871.36,Not as Described,Processing
371,RET00000371,20240804,2024-08-04,89253,ORD00089253,1317,123,1,936.49,Changed Mind,Pending
372,RET00000372,20231126,2023-11-26,12378,ORD00012378,2202,60,3,492.6,Wrong Item,Pending
373,RET00000373,20240426,2024-04-26,66340,ORD00066340,2159,35,2,59.7,Changed Mind,Rejected
374,RET00000374,20230727,2023-07-27,27185,ORD00027185,4097,147,3,186.78,Quality Issues,Processed
375,RET00000375,20221215,2022-12-15,2320,ORD00002320,4673,93,1,135.0,Defective,Rejected
376,RET00000376,20230211,2023-02-11,61124,ORD00061124,3719,120,1,789.76,Changed Mind,Processed
377,RET00000377,20230719,2023-07-19,1453,ORD00001453,569,58,2,1761.44,Other,Processing
378,RET00000378,20221122,2022-11-22,77158,ORD00077158,857,157,1,662.58,Defective,Rejected
379,RET00000379,20240704,2024-07-04,23805,ORD00023805,2772,114,4,3773.92,Other,Rejected
380,RET00000380,20220204,2022-02-04,17171,ORD00017171,3834,98,6,752.4,Quality Issues,Processed
381,RET00000381,20241205,2024-12-05,22416,ORD00022416,3834,23,4,198.6,Too Late,Rejected
382,RET00000382,20231201,2023-12-01,77730,ORD00077730,3257,13,5,1555.95,Too Late,Processing
383,RET00000383,20240916,2024-09-16,51418,ORD00051418,1591,62,3,674.67,Other,Processing
384,RET00000384,20240110,2024-01-10,11160,ORD00011160,350,102,8,2109.2,Other,Processing
385,RET00000385,20230904,2023-09-04,14146,ORD00014146,254,105,1,269.26,Not as Described,Rejected
386,RET00000386,20240701,2024-07-01,60964,ORD00060964,493,19,6,4107.96,Wrong Item,Rejected
387,RET00000387,20240712,2024-07-12,11581,ORD00011581,3751,87,4,3446.56,Changed Mind,Rejected
388,RET00000388,20240130,2024-01-30,46685,ORD00046685,3657,3,4,1795.76,Wrong Item,Processed
389,RET00000389,20231026,2023-10-26,27592,ORD00027592,4062,58,5,4274.9,Quality Issues,Processing
390,RET00000390,20230618,2023-06-18,91671,ORD00091671,2671,20,2,402.22,Damaged in Transit,Rejected
391,RET00000391,20240715,2024-07-15,53776,ORD00053776,3923,40,2,1663.8,Wrong Item,Processed
392,RET00000392,20231217,2023-12-17,6272,ORD00006272,3283,88,2,683.04,Defective,Processing
393,RET00000393,20241129,2024-11-29,63604,ORD00063604,513,61,2,505.2,Changed Mind,Rejected
394,RET00000394,20230702,2023-07-02,60800,ORD00060800,799,54,3,1687.2,Other,Processing
395,RET00000395,20231212,2023-12-12,34829,ORD00034829,348,89,4,2926.96,Other,Rejected
396,RET00000396,20241128,2024-11-28,73802,ORD00073802,2149,107,6,6014.64,Defective,Rejected
397,RET00000397,20240624,2024-06-24,32778,ORD00032778,1799,43,3,2892.21,Quality Issues,Processing
398,RET00000398,20231111,2023-11-11,1238,ORD00001238,1619,44,1,538.41,Defective,Processing
399,RET00000399,20240809,2024-08-09,9086,ORD00009086,4591,82,5,487.7,Wrong Item,Pending
400,RET00000400,20240320,2024-03-20,8430,ORD00008430,324,59,8,2178.64,Damaged in Transit,Rejected
401,RET00000401,20230222,2023-02-22,38876,ORD00038876,933,149,2,1386.7,Changed Mind,Processing
402,RET00000402,20240327,2024-03-27,82272,ORD00082272,3372,76,1,940.53,Other,Processing
403,RET00000403,20240320,2024-03-20,24788,ORD00024788,1207,81,3,1639.02,Not as Described,Rejected
404,RET00000404,20221031,2022-10-31,43959,ORD00043959,3880,138,3,2868.75,Defective,Rejected
405,RET00000405,20230713,2023-07-13,53749,ORD00053749,173,124,5,2639.75,Other,Processing
406,RET00000406,20230626,2023-06-26,22838,ORD00022838,2722,31,4,258.44,Other,Processing
407,RET00000407,20241223,2024-12-23,79314,ORD00079314,1124,130,4,274.04,Damaged in Transit,Pending
408,RET00000408,20241202,2024-12-02,60162,ORD00060162,2795,71,4,3896.12,Quality Issues,Processing
409,RET00000409,20230606,2023-06-06,39723,ORD00039723,255,124,2,981.98,Defective,Processing
410,RET00000410,20220715,2022-07-15,57092,ORD00057092,3293,74,8,8396.8,Changed Mind,Processing
411,RET00000411,20231203,2023-12-03,32231,ORD00032231,4612,38,1,439.36,Quality Issues,Pending
412,RET00000412,20240809,2024-08-09,81809,ORD00081809,2046,11,4,3332.56,Too Late,Rejected
413,RET00000413,20230803,2023-08-03,76440,ORD00076440,254,100,2,542.08,Not as Described,Rejected
414,RET00000414,20240223,2024-02-23,25220,ORD00025220,380,1,3,791.31,Too Late,Pending
415,RET00000415,20240822,2024-08-22,90866,ORD00090866,987,69,7,6520.85,Changed Mind,Rejected
416,RET00000416,20231104,2023-11-04,7446,ORD00007446,2871,10,9,1120.23,Other,Rejected
417,RET00000417,20230314,2023-03-14,63565,ORD00063565,4599,99,5,4825.5,Not as Described,Processed
418,RET00000418,20240414,2024-04-14,24233,ORD00024233,1291,43,6,5670.6,Defective,Pending
419,RET00000419,20220509,2022-05-09,52047,ORD00052047,4926,80,10,5641.5,Too Late,Processing
420,RET00000420,20220816,2022-08-16,62597,ORD00062597,2518,146,2,444.28,Changed Mind,Pending
421,RET00000421,20230130,2023-01-30,62473,ORD00062473,2340,24,1,93.06,Changed Mind,Pending
422,RET00000422,20231129,2023-11-29,87226,ORD00087226,1958,102,1,244.16,Quality Issues,Pending
423,RET00000423,20230629,2023-06-29,75151,ORD00075151,300,22,3,941.07,Not as Described,Processing
424,RET00000424,20240109,2024-01-09,94477,ORD00094477,3237,107,2,2035.38,Wrong Item,Processing
425,RET00000425,20240309,2024-03-09,88078,ORD00088078,2797,47,5,521.45,Damaged in Transit,Processing
426,RET00000426,20230329,2023-03-29,35369,ORD00035369,3312,146,1,236.51,Too Late,Rejected
427,RET00000427,20240930,2024-09-30,79998,ORD00079998,1040,49,1,159.76,Changed Mind,Processed
428,RET00000428,20241228,2024-12-28,47404,ORD00047404,2594,56,1,235.52,Not as Described,Rejected
429,RET00000429,20230604,2023-06-04,78282,ORD00078282,2692,37,9,3248.82,Other,Processed
430,RET00000430,20230306,2023-03-06,36302,ORD00036302,1285,93,4,632.64,Too Late,Rejected
431,RET00000431,20230111,2023-01-11,88334,ORD00088334,799,65,8,6289.04,Defective,Rejected
432,RET00000432,20240929,2024-09-29,19294,ORD00019294,4892,128,1,350.24,Wrong Item,Processing
433,RET00000433,20240805,2024-08-05,49381,ORD00049381,2432,141,5,1800.45,Not as Described,Pending
434,RET00000434,20231006,2023-10-06,12256,ORD00012256,1718,118,9,6944.13,Not as Described,Processed
435,RET00000435,20241004,2024-10-04,22019,ORD00022019,2356,39,1,822.16,Wrong Item,Pending
436,RET00000436,20220702,2022-07-02,31553,ORD00031553,3319,66,1,206.32,Not as Described,Processing
437,RET00000437,20241102,2024-11-02,54490,ORD00054490,3697,24,1,77.73,Changed Mind,Processed
438,RET00000438,20240216,2024-02-16,44123,ORD00044123,559,48,4,3618.48,Defective,Processed
439,RET00000439,20230510,2023-05-10,57241,ORD00057241,4221,55,4,307.16,Other,Pending
440,RET00000440,20240316,2024-03-16,16687,ORD00016687,2810,86,1,660.4,Too Late,Processed
441,RET00000441,20240926,2024-09-26,89043,ORD00089043,4464,141,4,1410.36,Defective,Rejected
442,RET00000442,20240320,2024-03-20,98836,ORD00098836,1748,158,4,3854.64,Defective,Processing
443,RET00000443,20230513,2023-05-13,12511,ORD00012511,2681,91,1,602.36,Other,Processed
444,RET00000444,20240720,2024-07-20,62867,ORD00062867,2554,149,1,621.98,Wrong Item,Rejected
445,RET00000445,20241126,2024-11-26,52354,ORD00052354,4184,18,1,410.63,Quality Issues,Processing
446,RET00000446,20240119,2024-01-19,55823,ORD00055823,4986,159,1,805.32,Not as Described,Processing
447,RET00000447,20221102,2022-11-02,28257,ORD00028257,1360,100,2,590.0,Defective,Processing
448,RET00000448,20241127,2024-11-27,86458,ORD00086458,4501,73,1,944.33,Changed Mind,Processed
449,RET00000449,20240701,2024-07-01,38275,ORD00038275,2103,93,3,443.55,Wrong Item,Rejected
450,RET00000450,20220524,2022-05-24,75476,ORD00075476,899,60,1,160.86,Wrong Item,Processing
451,RET00000451,20241107,2024-11-07,28078,ORD00028078,1513,120,4,3591.8,Changed Mind,Processed
452,RET00000452,20220724,2022-07-24,29236,ORD00029236,2141,19,1,663.95,Other,Processed
453,RET00000453,20241021,2024-10-21,78370,ORD00078370,3982,61,5,1188.8,Other,Rejected
454,RET00000454,20241022,2024-10-22,14850,ORD00014850,3769,160,2,1469.94,Quality Issues,Rejected
455,RET00000455,20240730,2024-07-30,26563,ORD00026563,897,103,4,1883.6,Defective,Rejected
456,RET00000456,20230613,2023-06-13,26966,ORD00026966,210,85,5,2982.55,Too Late,Processed
457,RET00000457,20240123,2024-01-23,70567,ORD00070567,268,101,2,421.12,Defective,Processed
458,RET00000458,20240429,2024-04-29,50752,ORD00050752,1362,154,2,1049.9,Too Late,Pending
459,RET00000459,20221126,2022-11-26,52140,ORD00052140,1296,141,5,1803.2,Defective,Rejected
460,RET00000460,20241210,2024-12-10,94459,ORD00094459,4694,131,1,900.08,Not as Described,Rejected
461,RET00000461,20220712,2022-07-12,12619,ORD00012619,3860,143,1,972.1,Changed Mind,Pending
462,RET00000462,20231027,2023-10-27,53629,ORD00053629,440,29,3,1328.73,Defective,Rejected
463,RET00000463,20231029,2023-10-29,83000,ORD00083000,2247,78,2,1760.32,Quality Issues,Rejected
464,RET00000464,20241114,2024-11-14,30398,ORD00030398,4009,155,3,2219.7,Too Late,Processing
465,RET00000465,20220928,2022-09-28,93966,ORD00093966,717,129,1,142.81,Wrong Item,Pending
466,RET00000466,20230522,2023-05-22,7915,ORD00007915,1466,125,1,51.06,Damaged in Transit,Processing
467,RET00000467,20230516,2023-05-16,80368,ORD00080368,923,102,1,258.7,Other,Pending
468,RET00000468,20240201,2024-02-01,30477,ORD00030477,2596,62,3,598.77,Wrong Item,Rejected
469,RET00000469,20220508,2022-05-08,28011,ORD00028011,2098,70,4,4214.48,Defective,Rejected
470,RET00000470,20240124,2024-01-24,19376,ORD00019376,2447,70,2,2123.72,Changed Mind,Processed
471,RET00000471,20240729,2024-07-29,85226,ORD00085226,1480,54,1,524.74,Defective,Processing
472,RET00000472,20240901,2024-09-01,58726,ORD00058726,3361,48,4,4104.68,Not as Described,Processing
473,RET00000473,20230201,2023-02-01,43941,ORD00043941,4737,128,9,2654.82,Other,Rejected
474,RET00000474,20220822,2022-08-22,18354,ORD00018354,1348,61,5,1227.4,Defective,Pending
475,RET00000475,20221216,2022-12-16,23911,ORD00023911,992,65,7,5625.76,Quality Issues,Processed
476,RET00000476,20230929,2023-09-29,10587,ORD00010587,506,91,3,1948.32,Too Late,Processing
477,RET00000477,20220326,2022-03-26,68465,ORD00068465,3987,62,5,1095.8,Defective,Rejected
478,RET00000478,20240325,2024-03-25,18492,ORD00018492,3160,71,9,8451.72,Too Late,Pending
479,RET00000479,20221210,2022-12-10,82632,ORD00082632,733,134,1,704.98,Changed Mind,Processing
480,RET00000480,20240228,2024-02-28,51456,ORD00051456,4546,5,6,1252.32,Other,Processed
481,RET00000481,20240224,2024-02-24,16266,ORD00016266,4492,150,4,1441.12,Not as Described,Rejected
482,RET00000482,20230723,2023-07-23,18878,ORD00018878,1473,30,1,154.69,Quality Issues,Pending
483,RET00000483,20240628,2024-06-28,44098,ORD00044098,4832,21,1,415.07,Quality Issues,Processed
